group,r_nm,fit_density_mg_ml
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.867735470941884,130.61115594175843
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.917835671342687,127.59627931818943
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,8.967935871743487,124.63105706455224
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.01803607214429,121.71563924438988
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.06813627254509,118.85012464839002
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.118236472945892,116.0345623627891
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.168336673346694,113.26895339474089
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.218436873747494,110.55325234650707
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.268537074148297,107.8873691305522
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.318637274549099,105.27117071787777
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.3687374749499,102.70448291220708
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.418837675350701,100.18709214294023
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.468937875751504,97.71874727012136
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.519038076152304,95.29916139499863
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.569138276553106,92.92801367011276
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.619238476953909,90.6049511032125
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.669338677354709,88.32959034966211
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.719438877755511,86.10151948838057
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.769539078156313,83.92029977672576
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.819639278557114,81.78546738010502
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.869739478957916,79.69653507246426
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.919839679358718,77.65299390416803
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,9.969939879759519,75.65431483413428
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.02004008016032,73.69995032343385
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.070140280561123,71.78933588789653
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.120240480961924,69.92189160758522
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.170340681362726,68.09702359130833
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.220440881763528,66.31412539463452
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.270541082164328,64.5725793901509
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.32064128256513,62.8717580889718
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.370741482965933,61.21102541275343
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.420841683366733,59.589737915701704
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.470941883767535,58.00724595627935
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.521042084168338,56.462894818520624
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.571142284569138,54.956025783046954
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.62124248496994,53.48597714805081
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.671342685370742,52.05208520067049
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.721442885771543,50.65368513932185
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.771543086172345,49.29011194768128
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.821643286573147,47.96070122113096
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.871743486973948,46.66478994657797
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.92184368737475,45.40171723665148
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,10.971943887775552,44.17082501936068
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.022044088176353,42.97145868436206
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.072144288577155,41.80296768704525
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.122244488977957,40.66470611169288
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.172344689378757,39.55603319500804
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.22244488977956,38.476313811335416
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.272545090180362,37.42491892092241
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.322645290581162,36.40122598258367
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.372745490981965,35.40461933213942
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.422845691382767,34.43449052800284
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.472945891783567,33.4902386652858
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.52304609218437,32.57127065978668
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.57314629258517,31.677001503211045
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.623246492985972,30.80685449095776
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.673346693386774,29.960261423785653
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.723446893787575,29.136662784650014
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.773547094188377,28.335507891974117
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.823647294589179,27.556255030591245
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.87374749498998,26.798371561562703
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.923847695390782,26.06133401204505
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,11.973947895791584,25.344628146346423
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.024048096192384,24.64774901927629
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.074148296593187,23.970201012858297
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.124248496993989,23.311497857438894
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.17434869739479,22.671162638188235
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.224448897795591,22.048727787951805
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.274549098196394,21.443735067376224
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.324649298597194,20.855735533193382
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.374749498997996,20.284289495511985
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.424849699398798,19.728966464928988
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.474949899799599,19.189345090236486
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.525050100200401,18.66501308746615
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.575150300601203,18.155567160976886
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.625250501002004,17.660612917258334
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.675350701402806,17.17976477209004
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.725450901803608,16.712645851662614
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.775551102204409,16.258887888237723
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.82565130260521,15.818131110890192
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.875751503006013,15.390024131850453
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.925851703406813,14.974223828932054
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,12.975951903807616,14.570395224504978
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.026052104208418,14.178211361447495
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.076152304609218,13.797353176483739
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.12625250501002,13.427509371289375
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.176352705410823,13.068376281724738
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.226452905811623,12.71965774553206
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.276553106212425,12.381064968810392
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.326653306613228,12.052316391563522
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.376753507014028,11.733137552593519
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.42685370741483,11.423260953996419
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.476953907815632,11.122425925496373
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.527054108216433,10.830378488838278
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.577154308617235,10.54687122244286
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.627254509018037,10.271663126512635
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.677354709418838,10.004519488761161
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.72745490981964,9.745211750926785
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.777555110220442,9.493517376215664
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.827655310621243,9.249219717809012
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.877755511022045,9.01210788855633
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.927855711422847,8.781976631965676
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,13.977955911823647,8.558626194591056
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.02805611222445,8.341862199908917
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.078156312625252,8.131495523762965
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.128256513026052,7.927342171451983
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.178356713426854,7.729223156523972
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.228456913827655,7.5369643813332345
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.278557114228457,7.350396519410879
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.32865731462926,7.1693548996902905
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.37875751503006,6.993679392625268
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.428857715430862,6.823214298230482
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.478957915831664,6.657808236069968
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.529058116232465,6.497314037213982
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.579158316633267,6.34158863817828
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.629258517034069,6.19049297685865
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.67935871743487,6.043891890465545
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.729458917835672,5.901654015463805
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.779559118236474,5.763651689515655
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.829659318637274,5.6297608554239105
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.879759519038076,5.499860967069139
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.929859719438879,5.373834897331108
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,14.97995991983968,5.251568847983094
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.030060120240481,5.132952261544688
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.080160320641284,5.0178777350776045
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.130260521042084,4.906240935906055
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.180360721442886,4.797940519242559
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.230460921843688,4.692878047697491
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.280561122244489,4.5909579126506515
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.330661322645291,4.492087257460071
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.380761523046093,4.396175902484572
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.430861723446894,4.303136271893095
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.480961923847696,4.212883322234632
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.531062124248498,4.125334472742281
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.581162324649299,4.040409537341702
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.6312625250501,3.9580306583371225
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.681362725450903,3.8781222417455297
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.731462925851703,3.800610894248905
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.781563126252506,3.7254253617366544
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.831663326653308,3.6524964694065716
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.881763527054108,3.581757063396367
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.93186372745491,3.513141953914271
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,15.981963927855713,3.4465878598394397
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.032064128256515,3.3820333547623704
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.082164328657313,3.319418814435096
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.132264529058116,3.25868636560142
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.182364729458918,3.199779836178209
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.23246492985972,3.142644706757494
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.282565130260522,3.087228063400687
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.332665330661325,3.0334785516962484
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.382765531062123,2.9813463320519418
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.432865731462925,2.9307830361932474
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.482965931863728,2.881741724840083
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.53306613226453,2.834176846534831
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.583166332665332,2.7880441975932513
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.633266533066134,2.7433008831525285
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.683366733466933,2.69990527928951
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.733466933867735,2.6578169961832714
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.783567134268537,2.616996842295862
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.83366733466934,2.5774067895474104
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.88376753507014,2.5390099394587082
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.933867735470944,2.501770490239437
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,16.983967935871743,2.465653704795784
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.034068136272545,2.430625879636125
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.084168336673347,2.3966543146501635
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.13426853707415,2.363707283739984
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.18436873747495,2.3317540062806756
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.234468937875754,2.300764619388758
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.284569138276552,2.27071015097755
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.334669338677354,2.241562493578442
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.384769539078157,2.213294378908131
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.43486973947896,2.1858793531618517
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.48496993987976,2.1592917530127806
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.535070140280563,2.1335066822996964
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.585170340681362,2.1084999893834606
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.635270541082164,2.0842482451541855
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.685370741482966,2.060728721672433
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.73547094188377,2.037919371426028
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.78557114228457,2.0157988071861155
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.835671342685373,1.9943462824462586
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.88577154308617,1.9735416724282118
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.935871743486974,1.9533654556385613
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,17.985971943887776,1.9337986959614
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.03607214428858,1.9148230252721987
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.08617234468938,1.8964206265574148
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.13627254509018,1.8785742175271594
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.18637274549098,1.8612670347056337
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.236472945891784,1.8444828179872275
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.286573146292586,1.8282057956440099
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.336673346693388,1.812420669772905
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.38677354709419,1.7971126021691362
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.43687374749499,1.7822672006149105
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.48697394789579,1.7678705055703858
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.537074148296593,1.7539089772564012
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.587174348697395,1.7403694831174334
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.637274549098198,1.727239285653809
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.687374749499,1.7145060306127675
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.7374749498998,1.7021577355280897
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.7875751503006,1.6901827785980004
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.837675350701403,1.6785698878919675
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.887775551102205,1.667308130876961
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.937875751503007,1.6563869042532815
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,18.98797595190381,1.6457959240919422
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.03807615230461,1.6355252162638863
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.08817635270541,1.6255651071538182
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.138276553106213,1.61590621464876
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.188376753507015,1.6065394393949646
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.238476953907817,1.597455956314434
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.28857715430862,1.5886472063733095
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.338677354709418,1.580104888595713
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.38877755511022,1.5718209523150222
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.438877755511022,1.5637875896557034
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.488977955911825,1.5559972282398462
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.539078156312627,1.5484425241102144
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.58917835671343,1.5411163548650961
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.639278557114228,1.5340118129977895
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.68937875751503,1.527122199434757
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.739478957915832,1.5204410172667622
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.789579158316634,1.5139619656679315
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.839679358717436,1.5076789339954644
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.88977955911824,1.501585996066865
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.939879759519037,1.4956774046077044
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,19.98997995991984,1.4899475858657638
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.04008016032064,1.4843911343862146
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.090180360721444,1.479002807943857
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.140280561122246,1.4737775226261078
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.19038076152305,1.4687103480644623
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.240480961923847,1.4637965028080657
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.29058116232465,1.4590313498364367
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.34068136272545,1.4544103922066256
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.390781563126254,1.449929268831113
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.440881763527056,1.4455837503821272
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.490981963927858,1.4413697353191424
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.541082164328657,1.4372832460356904
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.59118236472946,1.4333204251216785
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.64128256513026,1.4294775317380868
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.691382765531063,1.4257509381008617
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.741482965931866,1.4221371260700835
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.791583166332664,1.418632683841679
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.841683366733466,1.4152343027391225
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.89178356713427,1.4119387741010314
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.94188376753507,1.4087429862628937
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,20.991983967935873,1.4056439216288368
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.042084168336675,1.402638653832696
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.092184368737474,1.3997243449832695
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.142284569138276,1.3968982429934726
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.19238476953908,1.394157678989302
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.24248496993988,1.3915000647971851
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.292585170340683,1.3889228905068762
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.342685370741485,1.3864237221076223
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.392785571142284,1.384000199195782
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.442885771543086,1.3816500327516223
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.492985971943888,1.3793710029825093
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.54308617234469,1.3771609572318653
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.593186372745492,1.3750178079507123
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.643286573146295,1.372939530730548
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.693386773547093,1.3709241623952835
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.743486973947896,1.3689697991511025
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.793587174348698,1.367074594791859
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.8436873747495,1.3652367589587584
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.893787575150302,1.363454555452222
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.943887775551104,1.361726300595251
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,21.993987975951903,1.3600503616457331
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.044088176352705,1.3584251552565547
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.094188376753507,1.3568491459827214
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.14428857715431,1.3553208448331588
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.194388777555112,1.3538388078662251
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.244488977955914,1.3524016348275723
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.294589178356713,1.3510079678296165
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.344689378757515,1.349656490070231
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.394789579158317,1.3483459245904328
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.44488977955912,1.3470750330698138
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.49498997995992,1.3458426146578404
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.545090180360724,1.3446475048408502
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.595190380761522,1.343488574343212
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.645290581162325,1.3423647280613977
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.695390781563127,1.3412749040307403
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.74549098196393,1.3402180724229993
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.79559118236473,1.3391932345743385
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.845691382765533,1.3381994220428055
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.895791583166332,1.3372356956940052
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.945891783567134,1.336301144814854
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,22.995991983967937,1.3353948862533684
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.04609218436874,1.3345160635856814
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.09619238476954,1.3336638463065924
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.14629258517034,1.332837429046208
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.196392785571142,1.3320360308090358
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.246492985971944,1.331258894236953
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.296593186372746,1.3305052848937748
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.34669338677355,1.3297744905718787
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.39679358717435,1.3290658206196895
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.44689378757515,1.3283786052892879
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.49699398797595,1.327712195104425
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.547094188376754,1.3270659602463297
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.597194388777556,1.3264392899598079
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.647294589178358,1.3258315919757706
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.69739478957916,1.3252422919520654
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.74749498997996,1.3246708329310763
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.79759519038076,1.324116674813581
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.847695390781563,1.3235792938486384
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.897795591182366,1.3230581821388228
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.947895791583168,1.3225528471604662
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,23.99799599198397,1.322062811298622
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,24.04809619238477,1.3215876113955005
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,24.09819639278557,1.3211267983131734
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,24.148296593186373,1.320679936509407
$\text{Hel}_{10}\text{IDP}_{40}$-Mem,24.198396793587175,1.3202466036260603
